"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.access_code","Input.engine","Input.additional_data","Answer.assistant_improvement.1","Answer.assistant_improvement.2","Answer.assistant_improvement.3","Answer.assistant_improvement.4","Answer.assistant_improvement.5","Answer.consent.checked","Answer.edit_amount.1","Answer.edit_amount.2","Answer.edit_amount.3","Answer.edit_amount.4","Answer.edit_amount.5","Answer.helpfulness.1","Answer.helpfulness.2","Answer.helpfulness.3","Answer.helpfulness.4","Answer.helpfulness.5","Answer.model-adjectives","Answer.verification-code","Approve","Reject"
"3LN3BXKGC0PVUZBKYDX0JFJOMA7GWG","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Thu Sep 29 14:19:12 PDT 2022","1","BatchId:4881944;OriginalHitTemplateId:928390828;","7200","259200","Thu Oct 06 14:19:12 PDT 2022","","","3LOZAJ85YE7NQP6WZ6DY7EZLIVC2X4","8cd5c241d19bd39c83557e684c5c0ce4","Approved","Thu Sep 29 14:20:44 PDT 2022","Thu Sep 29 15:03:05 PDT 2022","Sun Oct 02 15:03:05 PDT 2022","Sun Oct 02 15:03:57 PDT 2022","","","2541","100% (73/73)","100% (7/7)","100% (7/7)","268ad7fc965a48cb9a5b94c39655963b","openai/davinci","10","false","true","false","false","false","true","false","false","false","true","false","false","false","false","true","false","Short, too concise","c557ea133c8e4fc6b3852c21f8da1510"
"3T2EL38U0ME1WOAOBEYYFC1X1ZMQXE","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Thu Sep 29 14:19:12 PDT 2022","1","BatchId:4881944;OriginalHitTemplateId:928390828;","7200","259200","Thu Oct 06 14:19:12 PDT 2022","","","32Z9ZLUT1ME4B6VMH0T9B5EUVASOH6","8cd5c241d19bd39c83557e684c5c0ce4","Approved","Thu Sep 29 14:43:02 PDT 2022","Thu Sep 29 16:33:35 PDT 2022","Sun Oct 02 16:33:35 PDT 2022","Sun Oct 02 16:33:57 PDT 2022","","","6633","100% (73/73)","100% (7/7)","100% (7/7)","22d07f2b2cd3459ca6ff6372983290e2","openai/text-davinci-001","11","false","false","true","false","false","true","false","false","false","false","true","false","false","false","true","false","Losing detail, too short","a73e2f89904a435ea794f183de998370"
"37VHPF5VYCX7NMZXYOLBF8VN6BCC8N","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Thu Sep 29 14:19:12 PDT 2022","1","BatchId:4881944;OriginalHitTemplateId:928390828;","7200","259200","Thu Oct 06 14:19:12 PDT 2022","","","3OLQQLKKNTJEQLDNBMTYI60V40QJE2","8cd5c241d19bd39c83557e684c5c0ce4","Approved","Thu Sep 29 14:42:59 PDT 2022","Thu Sep 29 16:09:32 PDT 2022","Sun Oct 02 16:09:32 PDT 2022","Sun Oct 02 16:09:57 PDT 2022","","","5193","100% (73/73)","100% (7/7)","100% (7/7)","a066a7c100d648f691111aa0916abd9c","openai/text-davinci-001","12","false","false","true","false","false","true","false","false","false","true","false","false","false","false","false","true","too concise, missing information","a25fbcc24e0a4fea868fd44852208b24"
"3BKZLF990ZTQWT0YGAK0YQ8635GQYK","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Thu Sep 29 14:19:12 PDT 2022","1","BatchId:4881944;OriginalHitTemplateId:928390828;","7200","259200","Thu Oct 06 14:19:12 PDT 2022","","","3BWI6RSP7H3L6QCLAD41FGVMD5VE7V","73ec1029bf71471d555c0684421a606f","Approved","Thu Sep 29 15:35:38 PDT 2022","Thu Sep 29 16:32:54 PDT 2022","Sun Oct 02 16:32:54 PDT 2022","Sun Oct 02 16:32:57 PDT 2022","","","3436","100% (78/78)","100% (2/2)","100% (2/2)","261cfe213a7a4cbbb40ff0e2f5bab099","openai/text-babbage-001","13","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","Predictable","12195ed75008463084d1b299d6c39106"
"3QGHA0EA0JUZ3I39IR5MI4SR6XFWBF","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Thu Sep 29 14:19:12 PDT 2022","1","BatchId:4881944;OriginalHitTemplateId:928390828;","7200","259200","Thu Oct 06 14:19:12 PDT 2022","","","3DUZQ9U6SNIORZIZT6RMABF40ECSV3","8cd5c241d19bd39c83557e684c5c0ce4","Approved","Thu Sep 29 15:47:52 PDT 2022","Thu Sep 29 17:00:23 PDT 2022","Sun Oct 02 17:00:23 PDT 2022","Sun Oct 02 17:00:57 PDT 2022","","","4351","100% (73/73)","100% (7/7)","100% (7/7)","23567c43375240c490e1e801eb0d5efa","openai/text-davinci-001","14","false","true","false","false","false","true","false","false","false","true","false","false","false","false","true","false","Missing context, simple","910ed05f972441569b47d7b81a212ecd"
"3R5LWXWHR02AJZGA8ITMLYXVVCDGX9","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Thu Sep 29 14:19:12 PDT 2022","1","BatchId:4881944;OriginalHitTemplateId:928390828;","7200","259200","Thu Oct 06 14:19:12 PDT 2022","","","3C5W7UE9CGKDXTAP9OWIMNDJO0SXMP","5491b18afebc855a23b30ebe312f81e8","Approved","Thu Sep 29 14:19:34 PDT 2022","Thu Sep 29 15:28:11 PDT 2022","Sun Oct 02 15:28:11 PDT 2022","Sun Oct 02 15:28:57 PDT 2022","","","4117","100% (1138/1138)","100% (6/6)","100% (6/6)","5387e8a25b3e45e3a422b90fc64a93b6","openai/davinci","15","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","iffy, assuming, smart","5f93fb6986e0430292dbe9c5093b286f"
"3OEWW2KGQJ5KD6SR515IW0356GSOD2","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Thu Sep 29 14:19:12 PDT 2022","1","BatchId:4881944;OriginalHitTemplateId:928390828;","7200","259200","Thu Oct 06 14:19:12 PDT 2022","","","3KMS4QQVK3K17JJ1OIDG13L8VQ2FKC","1e6a88420b942084b82e6758f73315f8","Approved","Thu Sep 29 14:21:04 PDT 2022","Thu Sep 29 14:58:05 PDT 2022","Sun Oct 02 14:58:05 PDT 2022","Sun Oct 02 14:58:57 PDT 2022","","","2221","100% (504/504)","100% (1/1)","100% (1/1)","c154f3d1e3e740019cf6f00a7337a106","openai/text-davinci-001","16","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","true","intelligent, reliable, focused","ca3d50e097d34efc80a8a96afcb42d1e"
"37M4O367VJC19QSMDF8M6KQ8YZFM5D","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Thu Sep 29 14:19:12 PDT 2022","1","BatchId:4881944;OriginalHitTemplateId:928390828;","7200","259200","Thu Oct 06 14:19:12 PDT 2022","","","3OLF68YTNAVVV6AFCR0R7PICQE9FAY","8cd5c241d19bd39c83557e684c5c0ce4","Approved","Thu Sep 29 16:29:10 PDT 2022","Thu Sep 29 17:16:53 PDT 2022","Sun Oct 02 17:16:53 PDT 2022","Sun Oct 02 17:16:57 PDT 2022","","","2863","100% (73/73)","100% (7/7)","100% (7/7)","5fb4343f063c49478b4b8d04611c6d43","openai/davinci","17","false","true","false","false","false","true","false","false","false","true","false","false","false","false","true","false","Short, concise, omitting info","401cfa40725d4293aa15a0b2194d8c7d"
"3T2HW4QDUV171RI73GRPF4QYQHUC9C","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Thu Sep 29 14:19:13 PDT 2022","1","BatchId:4881944;OriginalHitTemplateId:928390828;","7200","259200","Thu Oct 06 14:19:13 PDT 2022","","","326O153BMJS1NZDV1Q7NF85IZG2DER","73ec1029bf71471d555c0684421a606f","Approved","Thu Sep 29 16:08:24 PDT 2022","Thu Sep 29 17:09:33 PDT 2022","Sun Oct 02 17:09:33 PDT 2022","Sun Oct 02 17:09:57 PDT 2022","","","3669","100% (78/78)","100% (2/2)","100% (2/2)","7ff8693699144fc8829b86cc544ed9f0","openai/text-davinci-001","18","false","false","true","false","false","true","false","true","false","false","false","false","false","false","true","false","Dependable, helpful, efficient","bd029b231dfb4560bac60c91d6587f75"
"3T5ZXGO9DEIQ1JA3CWMJCXH89ZKQZB","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Thu Sep 29 14:19:13 PDT 2022","1","BatchId:4881944;OriginalHitTemplateId:928390828;","7200","259200","Thu Oct 06 14:19:13 PDT 2022","","","3U8YCDAGXQAWLI26Y5ESUIADOU4Q0A","5491b18afebc855a23b30ebe312f81e8","Approved","Thu Sep 29 14:19:30 PDT 2022","Thu Sep 29 15:07:29 PDT 2022","Sun Oct 02 15:07:29 PDT 2022","Sun Oct 02 15:07:57 PDT 2022","","","2879","100% (1138/1138)","100% (6/6)","100% (6/6)","90d516f2f6bd4ee88cbb7720f786daf0","openai/davinci","19","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","succinct, confused","ae282899905d44f395388117ce456dc0"
