"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.access_code","Input.engine","Input.additional_data","Answer.assistant_improvement.1","Answer.assistant_improvement.2","Answer.assistant_improvement.3","Answer.assistant_improvement.4","Answer.assistant_improvement.5","Answer.consent.checked","Answer.edit_amount.1","Answer.edit_amount.2","Answer.edit_amount.3","Answer.edit_amount.4","Answer.edit_amount.5","Answer.helpfulness.1","Answer.helpfulness.2","Answer.helpfulness.3","Answer.helpfulness.4","Answer.helpfulness.5","Answer.model-adjectives","Answer.verification-code","Approve","Reject"
"3RBI0I35XEXYPSUWIZ84LIFVTDU3YM","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Wed Sep 28 18:50:29 PDT 2022","1","BatchId:4879186;OriginalHitTemplateId:928390828;","7200","259200","Wed Oct 05 18:50:29 PDT 2022","","","31QTRG6Q2U78I1XC60ACM5ENV70PYE","4455389e51c490d7126cd4c048a03c66","Approved","Wed Sep 28 19:46:09 PDT 2022","Wed Sep 28 20:19:40 PDT 2022","Sat Oct 01 20:19:40 PDT 2022","Sat Oct 01 20:19:46 PDT 2022","","","2011","100% (96/96)","100% (1/1)","100% (1/1)","b9d5ae25e74d4f5cbc83786713796277","openai/text-davinci-001","10","false","false","false","false","true","true","false","false","false","true","false","false","true","false","false","false","Simple, basic, barebones, rough","b16e115cefad4b3c814fbc637b8565e6"
"3RZS0FBRWK4STEYEK5NM1UQDVL3PCB","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Wed Sep 28 18:50:29 PDT 2022","1","BatchId:4879186;OriginalHitTemplateId:928390828;","7200","259200","Wed Oct 05 18:50:29 PDT 2022","","","333U7HK6IA99YFZNFRIECOIA4KOJD0","1e1f5577348f76027d7884815297109a","Approved","Wed Sep 28 19:38:51 PDT 2022","Wed Sep 28 20:07:31 PDT 2022","Sat Oct 01 20:07:31 PDT 2022","Sat Oct 01 20:07:46 PDT 2022","","","1720","100% (471/471)","100% (1/1)","100% (1/1)","114314a1f0b84653aa05fac1b4e59956","openai/text-babbage-001","11","false","true","false","false","false","true","false","false","true","false","false","false","true","false","false","false","basic, too simplified, ineffective, copy/paste","c9c7d2a9d21e45ba8cafd524bfaf1de2"
"3BCRDCM0ODO226SXXM5BJDC45PN6K0","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Wed Sep 28 18:50:29 PDT 2022","1","BatchId:4879186;OriginalHitTemplateId:928390828;","7200","259200","Wed Oct 05 18:50:29 PDT 2022","","","3WR9XG3T6453EOFSL7SO6UJV0CS47Y","d36fe703f1189117a8acc76e3d2bae58","Approved","Wed Sep 28 19:13:42 PDT 2022","Wed Sep 28 19:47:59 PDT 2022","Sat Oct 01 19:47:59 PDT 2022","Sat Oct 01 19:48:46 PDT 2022","","","2057","100% (12/12)","100% (1/1)","100% (1/1)","1feea81be1f2440d990163f8bc84f497","ai21/j1-jumbo","12","false","false","false","true","false","true","false","false","false","true","false","false","false","true","false","false","Sloppy, unhelpful, unintuitive","382103dda6c142a9b7df9ef98611d69f"
"3HFWPF5AK9D1T6INJTGF3WRUCSXS3W","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Wed Sep 28 18:50:29 PDT 2022","1","BatchId:4879186;OriginalHitTemplateId:928390828;","7200","259200","Wed Oct 05 18:50:29 PDT 2022","","","39LNWE0K4VQZK6Q3J4N3AN7YD55IU8","c6d5a13aeb1f43ff4724a28a95505338","Approved","Thu Sep 29 03:17:32 PDT 2022","Thu Sep 29 04:52:40 PDT 2022","Sun Oct 02 04:52:40 PDT 2022","Sun Oct 02 04:52:54 PDT 2022","","","5708","100% (94/94)","100% (6/6)","100% (6/6)","0342e11c8a714393b83c15184beddeb3","openai/davinci","13","true","false","false","false","false","true","false","false","false","false","true","true","false","false","false","false","broken","8d879bd873f84928ae4be005bebd8d69"
"39WICJI5ATMYUI41ELANZPOXZ7Y3ZD","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Wed Sep 28 18:50:29 PDT 2022","1","BatchId:4879186;OriginalHitTemplateId:928390828;","7200","259200","Wed Oct 05 18:50:29 PDT 2022","","","3K3R2QNK8CX695X0FAHQXU8VUFH9UF","f3cce8c83fed3f1d9216ea35efa1d765","Approved","Thu Sep 29 02:13:34 PDT 2022","Thu Sep 29 03:06:47 PDT 2022","Sun Oct 02 03:06:47 PDT 2022","Sun Oct 02 03:06:54 PDT 2022","","","3193","100% (186/186)","100% (2/2)","100% (2/2)","ea51a52d340a423c85f9d8279803f180","openai/davinci","14","true","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","Accurate, helpful","5f56416aaec647039081dc74dbfc85c0"
"3PUOXASB57XK9KTHVUBXQ2RJZZ7Z9P","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Wed Sep 28 18:50:29 PDT 2022","1","BatchId:4879186;OriginalHitTemplateId:928390828;","7200","259200","Wed Oct 05 18:50:29 PDT 2022","","","3FQ5JJ512MIDVBWIM6WT98UHXD0NKV","bbeffde989f18ac2b24708a4519045e1","Approved","Thu Sep 29 02:37:32 PDT 2022","Thu Sep 29 03:04:32 PDT 2022","Sun Oct 02 03:04:32 PDT 2022","Sun Oct 02 03:04:54 PDT 2022","","","1620","100% (46/46)","100% (3/3)","100% (1/1)","bc508e074fd244748043c5eb0261df01","openai/text-davinci-001","15","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","good, intuitive, imperfect","f22070003ae34450831a5bc51fa3414d"
"371DNNCG44WO9318KAG14IVRUX48TU","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Wed Sep 28 18:50:29 PDT 2022","1","BatchId:4879186;OriginalHitTemplateId:928390828;","7200","259200","Wed Oct 05 18:50:29 PDT 2022","","","3Z7VU45IPZB56ZOFHK15ZG5RYL71ZM","d77d60e197e1bd06f21d78aef779b54c","Approved","Thu Sep 29 01:08:25 PDT 2022","Thu Sep 29 02:36:12 PDT 2022","Sun Oct 02 02:36:12 PDT 2022","Sun Oct 02 02:36:54 PDT 2022","","","5267","100% (463/463)","100% (5/5)","100% (5/5)","20e4f352ca58459b9a7bed7196c61758","openai/text-babbage-001","16","true","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","inconsitent","297c548f9c7245c980edfdc9942c0eb0"
"3WUVMVA7OBXYE33MN0PXMX235HPZA4","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Wed Sep 28 18:50:29 PDT 2022","1","BatchId:4879186;OriginalHitTemplateId:928390828;","7200","259200","Wed Oct 05 18:50:29 PDT 2022","","","3LO69W1SU47I5PXEK2VZYOYZL1AGLA","11c58d49972d7e0363017954352a5398","Approved","Wed Sep 28 19:56:52 PDT 2022","Wed Sep 28 21:34:11 PDT 2022","Sat Oct 01 21:34:11 PDT 2022","Sat Oct 01 21:34:46 PDT 2022","","","5839","100% (636/636)","100% (1/1)","100% (1/1)","81fcf6d0f937493da3acd3e5d15bd691","ai21/j1-jumbo","17","false","false","true","false","false","true","false","false","true","false","false","false","false","false","true","false","brief, pithy, helpful","59bd28584dd248fe935e8656bff7f5aa"
"367O8HRHKG2MB21RJ7LYD1J0QSTS4H","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Wed Sep 28 18:50:29 PDT 2022","1","BatchId:4879186;OriginalHitTemplateId:928390828;","7200","259200","Wed Oct 05 18:50:29 PDT 2022","","","3YJ6NA41JCAINC2DK099CIZZI31JPO","c6d5a13aeb1f43ff4724a28a95505338","Approved","Thu Sep 29 02:48:49 PDT 2022","Thu Sep 29 03:21:35 PDT 2022","Sun Oct 02 03:21:35 PDT 2022","Sun Oct 02 03:21:54 PDT 2022","","","1966","100% (94/94)","100% (6/6)","100% (6/6)","9f21a9c139ce4a97a5c3c03ca9af1f71","openai/davinci","18","false","false","true","false","false","true","false","true","false","false","false","false","false","false","true","false","decent, inconsistent (sometimes), potential","f9df35cfe64342528767a4fcaa3afb8f"
"3X2YVV51PUYYQKLHGUCXCSFIKLG1WT","3WO7ZNC6SL01H5ETSDM2JU6VX468DX","Evaluate and edit AI-generated summaries (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Evaluate ten AI-generated summaries and edit them to be consistent with corresponding articles","summarization, text, language, evaluation, text generation, text editing","$10.00","Wed Sep 28 18:50:29 PDT 2022","1","BatchId:4879186;OriginalHitTemplateId:928390828;","7200","259200","Wed Oct 05 18:50:29 PDT 2022","","","3NG53N1RLWDT3V6UTWCINSQL2S38PP","7d5db56fea7ec3a3d8788b2fbd0e7c15","Approved","Wed Sep 28 22:08:08 PDT 2022","Wed Sep 28 22:31:11 PDT 2022","Sat Oct 01 22:31:11 PDT 2022","Sat Oct 01 22:31:46 PDT 2022","","","1383","100% (5/5)","100% (1/1)","100% (1/1)","66021bcfab0d4579864a9d017b995879","openai/text-davinci-001","19","false","false","true","false","false","true","false","false","true","false","false","false","false","false","true","false","efficient natural","be383690f0dc4df29c6ff086fdd1193d"
